 Name, City, IATA, Latitude, Longitude
Lawrence Municipal Airport,Lawrence,LWM,42.71720123,-71.12339783
Waterbury Oxford Airport,Oxford,OXC,41.47859955,-73.1352005
Fitchburg Municipal Airport,Fitchburg,\N,42.55410004,-71.75900269
Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,\N,33.75650024,-84.88469696
Cartersville Airport,Cartersville,\N,34.12310028,-84.84870148
Centre-Piedmont-Cherokee County Regional Airport,Centre,\N,34.089977,-85.610069
Richard B Russell Airport,Rome,RMG,34.3506012,-85.15799713
Northeast Alabama Regional Airport,Gadsden,GAD,33.972599,-86.088996
Knoxville Downtown Island Airport,Knoxville,\N,35.96390152,-83.87390137
Barrow County Airport,Winder,WDR,33.98289871,-83.66739655
Plantation Airpark,Sylvania,\N,32.64530182,-81.5970993
Dalton Municipal Airport,Dalton,DNN,34.72290039,-84.87020111
West Georgia Regional O V Gray Field,Carrollton,\N,33.63100052,-85.15200043
LaGrange Callaway Airport,LaGrange,LGC,33.0089,-85.072601
Baldwin County Regional Airport,Milledgeville,\N,33.154202,-83.240701
Harris County Airport,Pine Mountain,PIM,32.84069824,-84.88240051
Peachtree City Falcon Field,Atlanta,\N,33.3572998,-84.57180023
Lee Gilmer Memorial Airport,Gainesville,GVL,34.27259827,-83.8302002
Harry Clever Field,New Philadelpha,PHD,40.47090149,-81.41970062
Darlington County Airport,Darlington,\N,34.449401,-79.890098
Hilton Head Airport,Hilton Head Island,HHH,32.22439957,-80.69750214
Daniel Field,Augusta,DNL,33.46649933,-82.03939819
Foothills Regional Airport,Morganton,MRN,35.820202,-81.611397
Pike County-Hatcher Field,Pikeville,PVL,37.5617981,-82.56639862
Mallards Landing Airport,Locust Grove,\N,33.36569977,-84.16519928
Toccoa Airport - R.G. Letourneau Field,Toccoa,TOC,34.59379959,-83.29579926
Compton Abbas Aerodrome,Shaftesbury,\N,50.96720123,-2.153609991
Suprunovka Airport,Poltava,PLV,49.5685997,34.39720154
Aweil Airport,Aweil,\N,8.767000198,27.39999962
Wau Airport,Wau,WUU,7.725830078,27.97500038
Humera Airport,Humera,HUE,14.25,36.58300018
Moyale Airport,Moyale,OYL,3.46972,39.101398
Zagora Airport,Zagora,OZG,30.32029915,-5.866670132
Yengema Airport,Yengema,WYE,8.610469818,-11.04539967
Gbangbatok Airport,Gbangbatok,GBK,7.767000198,-12.38300037
Turukhansk Airport,Turukhansk,THX,65.79720306,87.93530273
Podkamennaya Tunguska Airport,Bor,TGP,61.589699,89.994003
Fort Worth Alliance Airport,Fort Worth,AFW,32.98759842,-97.31880188
East Troy Municipal Airport,East Troy,\N,42.79719925,-88.37259674
Kolpashevo Airport,Kolpashevo,\N,58.32529831,82.93250275
Ali Al Salem Air Base,Kuwait,\N,29.34670067,47.52080154
Renmark Airport,Renmark,RMK,-34.19639969,140.673996
Leigh Creek Airport,Leigh Creek,LGH,-30.59830093,138.4259949
Warburton Airport,Warburton Community,\N,-26.12829971,126.5830002
Cunderdin Airport,Cunderdin,\N,-31.62220001,117.2170029
Rottnest Island Airport,Rottnest Island,RTS,-32.006699,115.540001
Forrest Airport,Forrest,FOS,-30.83810043,128.1150055
Ballarat Airport,Ballarat,\N,-37.51169968,143.7910004
Keewaywin Airport,Keewaywin,KEW,52.99110031,-92.83640289
Marathon Airport,Marathon,YSP,48.75529861,-86.3443985
Hearst René Fontaine Municipal Airport,Hearst,YHF,49.71419907,-83.68609619
Hornepayne Municipal Airport,Hornepayne,YHN,49.19309998,-84.7589035
Kirkland Lake Airport,Kirkland Lake,YKX,48.21030045,-79.98139954
Manitouwadge Airport,Manitouwadge,YMG,49.08390045,-85.86060333
Wawa Airport,Wawa,YXZ,47.96670151,-84.78669739
Manitoulin East Municipal Airport,Manitowaning,YEM,45.84280014,-81.85810089
Slate Falls Airport,Slate Falls,\N,51.13000107,-91.66560364
Collingwood Airport,Collingwood,\N,44.44919968,-80.15830231
Brantford Municipal Airport,Brantford,\N,43.13140106,-80.34249878
Lawrence Municipal Airport,Lawrence,LWC,39.01119995,-95.21659851
Wellington Municipal Airport,Wellington,\N,37.32360077,-97.38829803
Pompano Beach Airpark,Pompano Beach,PPM,26.24710083,-80.11109924
Mallacoota Airport,Mallacoota,XMC,-37.59830093,149.7200012
Majeed Bin Abdulaziz Airport,Al-Ula,ULH,26.48,38.12888889
Shelby County Airport,Alabaster,\N,33.17699814,-86.78279877
Yuendumu Airport,Yuendumu ,YUE,-22.25419998,131.7819977
Sky Ranch At Carefree Airport,Carefree,\N,33.81809998,-111.8980026
Lombok International Airport,Praya,LOP,-8.757322,116.276675
One Hundred Mile House Airport,One Hundred Mile House,\N,51.64250183,-121.3069992
South Cariboo Region / 108 Mile Airport,108 Mile Ranch,ZMH,51.73609924,-121.3330002
Glasgow City Heliport,Glasgow,\N,55.86138916,-4.296944141
Yarram Airport,Yarram,\N,-38.56669998,146.7550049
Handan Airport,Handan,HDG,36.52583333,114.4255556
Indianapolis Metropolitan Airport,Indianapolis,\N,39.93519974,-86.04499817
London-Corbin Airport/Magee Field,London,LOZ,37.0821991,-84.0848999
Simmons Army Air Field,Fredericksburg,FBG,35.13180161,-78.93669891
Modlin Airport,Warsaw,WMI,52.451099,20.6518
Jixi Xingkaihu Airport,Jixi,JXA,45.293,131.193
Jeongseok Airport,Seogwipo,JDG,33.39960098,126.711998
Gimli Industrial Park Airport,Gimli,YGM,50.62810135,-97.04329681
Matheson Island Airport,Matheson Island,\N,51.73220062,-96.93440247
Tura Mountain Airport,Tura,\N,64.33351135,100.4328918
Beloyarskiy Airport,Beloyarsky,EYK,63.686901,66.698601
John H Batten Airport,Racine,RAC,42.76060104,-87.81520081
Cesar Lim Rodriguez Airport,Taytay,RZP,10.81874,119.507697
Gera-Leumnitz Airfield,Gera,\N,50.881668,12.135833
Kasimovo Airfield,Saint-Petersburg,\N,60.198299,30.334999
Terlet Glider Field,Arnhem,\N,52.057201,5.92444
Shigatse Air Base,Shigatse,RKZ,29.3519,89.311401
Redlands Municipal Airport,Redlands,\N,34.08530045,-117.1460037
Flabob Airport,Riverside,\N,33.98970032,-117.4110031
Tacoma Narrows Airport,Tacoma,TIW,47.26789856,-122.5780029
Oerlinghausen Airport,TELGTE,\N,51.93222046,8.66166687
Jack Edwards Airport,Gulf Shores,GUF,30.29050064,-87.67179871
General Villamil Airport,Isabela,IBB,-0.942628026,-90.95300293
Balzers Heliport,Balzers,\N,47.0681,9.48111
Flugplatz Punitz,Punitz-Guessing,\N,47.14653,16.316843
Khmelnytskyi Airport,Khmeinitskiy,HMJ,49.359699,26.933399
Hiroshimanishi Airport,Hiroshima,HIW,34.3669014,132.4140015
Yalata Mission Airport,Yalata,KYI,-31.47060013,131.8249969
Hazleton Municipal Airport,Hazleton,HZL,40.98680115,-75.99490356
Greater Cumberland Regional Airport,Cumberland,CBE,39.61539841,-78.7609024
Sugar Loaf Shores Airport,Key West,\N,24.6487999,-81.57980347
Wyndham Airport,Wyndham,WYN,-15.51140022,128.1529999
Bob Quinn Lake Airport,Bob Quinn Lake,YBO,56.96670151,-130.25
Msembe Airport,Msembe,\N,-7.684811,34.922282
Grabtsevo Airport,Kaluga,KLF,54.54999924,36.3666687
Tri-County Regional Airport,Lone Rock,LNR,43.21170044,-90.18160248
Price County Airport,Phillips,\N,45.70899963,-90.40249634
Monroe Municipal Airport,Monroe,\N,42.61489868,-89.5904007
Joliet Regional Airport,Joliet,JOT,41.51779938,-88.17549896
Illinois Valley Regional Airport-Walter A Duncan Field,Peru,VYS,41.351898,-89.153099
Jackson County Reynolds Field,Jackson,JXN,42.25979996,-84.45939636
Fuerstenwalde Airport,Furstenwalde,\N,52.3905983,14.09720039
Eberswalde-Finow Airport,Eberswalde,\N,52.82722092,13.69361115
Joseph A. Hardy Connellsville Airport,Connellsville,\N,39.95920181,-79.65709686
Bedford County Airport,Bedford,\N,40.08530045,-78.5121994
Wings Field,Philadelphia,BBX,40.13750076,-75.26509857
Okeechobee County Airport,Okeechobee,OBE,27.26280022,-80.84980011
Sebring Regional Airport,Sebring,SEF,27.45639992,-81.3423996
Avon Park Executive Airport,Avon Park,AVO,27.59119987,-81.52780151
Winter Haven Regional Airport - Gilbert Field,Winter Haven,GIF,28.062901,-81.753304
Zephyrhills Municipal Airport,Zephyrhills,ZPH,28.22820091,-82.15589905
Ocala International Airport - Jim Taylor Field,Ocala,OCF,29.17259979,-82.22419739
Jesup Wayne County Airport,Jesup,\N,31.55400085,-81.88249969
Madison Municipal Airport,Madison,\N,33.61209869,-83.46040344
Newnan Coweta County Airport,Newnan,\N,33.31159973,-84.76979828
Thomson-McDuffie County Airport,Thomson,\N,33.52970123,-82.51650238
Aiken Regional Airport,Aiken,AIK,33.649399,-81.684998
Woodward Field,Camden,CDN,34.28359985,-80.56490326
Lumberton Regional Airport,Lumberton,LBT,34.60990143,-79.05940247
Moore County Airport,Pinehurst-Southern Pines,SOP,35.23740005,-79.3911972
Richmond County Airport,Rockingham,\N,34.8913,-79.759598
Baraboo Wisconsin Dells Airport,Baraboo,\N,43.52270126,-89.77020264
Statesville Regional Airport,Statesville,SVH,35.76530075,-80.9539032
Burlington Municipal Airport,Burlington,\N,42.69070053,-88.30460358
William T. Piper Memorial Airport,Lock Haven,LHV,41.13560104,-77.42230225
Zelienople Municipal Airport,Zelienople,\N,40.80160141,-80.16069794
Lorain County Regional Airport,Lorain-Elyria,\N,41.34429932,-82.17759705
Burke Lakefront Airport,Cleveland,BKL,41.51750183,-81.6832962
Chautauqua County-Dunkirk Airport,Dunkirk,DKK,42.49330139,-79.27200317
South Jersey Regional Airport,Mount Holly,LLY,39.94290161,-74.84570313
Linden Airport,Linden,LDJ,40.61740112,-74.24459839
Tri State Steuben County Airport,Angola,ANQ,41.639702,-85.083504
Warsaw Municipal Airport,Warsaw,\N,41.27470016,-85.84010315
Van Wert County Airport,Van Wert,\N,40.86470032,-84.60939789
Brooks Field,Marshall,\N,42.25120163,-84.95549774
Genesee County Airport,Batavia,\N,43.03170013,-78.16760254
Clearwater Air Park,Clearwater,CLW,27.97669983,-82.75869751
Orlampa Inc Airport,Forties Alpha,\N,28.16699982,-81.80809784
Chicago Meigs Airport,Chicago,CGX,41.85879898,-87.60790253
Pickens County Airport,Jasper,\N,34.45339966,-84.45739746
Saarmund Airport,Saarmund,\N,52.30833435,13.10055637
Grand Strand Airport,North Myrtle Beach,CRE,33.81169891,-78.72389984
Lansing Municipal Airport,Lansing,\N,41.53490067,-87.52950287
Ramona Airport,Ramona,\N,33.0392,-116.915001
Pont Sur Yonne Airfield,Pont Sur Yonne,\N,48.289172,3.247912
St Florentin Cheu Airfield,St Florentin Cheu,\N,47.98019,3.775583
Saulieu Liernais Airfield,Saulieu,\N,47.239399,4.26583
Olten Airport,Olten,\N,47.3443985,7.88944006
Buochs Airport,Buochs,BXO,46.974444,8.396944
Ambri Airport,Quinto,\N,46.512501,8.68978
Lodrino Air Base,Lodrino,\N,46.29589844,8.99213028
Roudnice Airport,Roudnice nad Lebem,\N,50.41059875,14.2261
Usti Nad Labem Airfield,Usti Nad Labem,\N,50.699699,13.9697
Mauterndorf Airport,Mauterndorf,\N,47.13249969,13.69690037
Nötsch Im Gailtal Airport,Notsch Im Gailtal,\N,46.58110046,13.62919998
Sinsheim Airfield,Karlsruhe,\N,49.2472,8.8938
Weinheim/Bergstraße Airport,Weinheim,\N,49.56750107,8.610555649
Meaux Esbly Airport,Meaux,\N,48.92779922,2.835279942
Château-Thierry - Belleau Airfield,Chateau-Thierry,\N,49.0672,3.35694
Branch County Memorial Airport,Coldwater,\N,41.9333992,-85.05259705
Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,WBW,41.29719925,-75.85119629
Willoughby Lost Nation Municipal Airport,Willoughby,LNN,41.68399811,-81.38970184
Taoyuan Air Base,Taoyuan,\N,25.05660057,121.2442627
Uummannaq Heliport,Uummannaq,UMD,70.68042793,-52.11163044
Bayannur Tianjitai Airport,Bayannur,RLK,40.926,107.7428
Capital City Airport,Frankfort,FFT,38.18249893,-84.90470123
Auburn Lewiston Municipal Airport,Lewiston,LEW,44.04850006,-70.28350067
Inowroclaw Military Air Base,Inowroclaw,\N,52.82939911,18.33060074
Pruszcz Gdanski Air Base,Pruszcz Gdansk,\N,54.248001,18.6716
Bloyer Field,Tomah,\N,43.97499847,-90.48349762
Marco Island Executive Airport,Marco Island Airport,MRK,25.995001,-81.672501
Drummond Island Airport,Drummond Island,DRE,46.00930023,-83.74389648
Gladwin Zettel Memorial Airport,Gladwin,GDW,43.97060013,-84.47499847
South Haven Area Regional Airport,South Haven,\N,42.3512001,-86.25569916
Marshfield Municipal Airport,Marshfield,MFI,44.63690186,-90.18930054
Alexander Field South Wood County Airport,Wisconsin Rapids,ISW,44.36029816,-89.83899689
Clinton Municipal Airport,Clinton,CWI,41.83110046,-90.32910156
Beverly Municipal Airport,Beverly,BVY,42.58420181,-70.91649628
Nagaur Airport,Nagaur,\N,27.20829964,73.71140289
Ostafyevo International Airport,Moscow,OSF,55.511667,37.507222
Trois-Rivières Airport,Trois Rivieres,YRQ,46.35279846,-72.67939758
Poplar Bluff Municipal Airport,Poplar Bluff,POF,36.77389908,-90.32489777
Somerset Airport,Somerville,\N,40.62599945,-74.67019653
Eastport Municipal Airport,Eastport,\N,44.91009903,-67.01270294
Keokuk Municipal Airport,Keokuk,EOK,40.4598999,-91.42849731
Perth/Scone Airport,Perth,PSL,56.43920135,-3.372220039
Caernarfon Airport,Caernarfon,\N,53.101819,-4.337614
Grefrath-Niershorst Airport,Grefrath,\N,51.33388901,6.359444141
St Paul Downtown Holman Field,St. Paul,STP,44.93450165,-93.05999756
Söderhamn Airport,Soderhamn,SOO,61.26150131,17.09910011
Newcastle Aerodrome,Newcastle,\N,53.07109833,-6.04527998
Saravane Airport,Saravane,VNA,15.70943921,106.4106989
Segeletz Airport,Segeletz,\N,52.82666779,12.54194355
Fuentemilanos Airport,Segovia,\N,40.88861084,-4.237500191
Akeno Airport,Akeno,\N,34.53329849,136.6719971
Ust-Kamchatsk Airport,Ust Kamchatsk,\N,56.23860168,162.6880035
Oconomowoc Airport,Oconomowoc,\N,43.13890076,-88.47229767
Kozyrevsk Airport,Kozyrevsk,\N,56.09000015,159.8766632
Dikson Airport,Dikson,DKS,73.51780701,80.37966919
Beverley Airport,Mine Site,\N,-30.18670082,139.5579987
Bantry Aerodrome,Bantry,BYT,51.66859818,-9.48416996
Aliwal North Airport,Aliwal North,\N,-30.68000031,26.72999954
Alkantpan Copper Airport,Alkantpan,\N,-29.90640068,22.31669998
Alldays Airport,Alldays,ADY,-22.67900085,29.05550003
Bredasdorp Airport,Barberton,\N,-34.665,20.0628
Butler Co Regional Airport - Hogan Field,Hamilton,HAO,39.36380005,-84.52200317
Bungoma Airport,Bungoma,\N,0.576207995,34.55345154
Bura East Airport,Bura,\N,-1.100000024,39.95000076
Busia Airport,Busia,\N,0.457085013,34.13027954
Embu Airport,Embu,\N,-0.57327,37.49726
Garba Tula Airport,Garba Tula,\N,0.533333,38.516667
Garissa Airport,Garissa,GAS,-0.46350801,39.64830017
Hola Airport,Hola,HOA,-1.521999955,40.00400162
Homa Bay Airport,Homa Bay,\N,-0.600000024,34.46699905
Isiolo Airport,Isiolo,\N,0.338170946,37.59169388
Kericho Airport,Kericho,KEY,-0.3899,35.242093
Kilaguni Airport,Kilaguni,ILU,-2.910609961,38.06520081
Antsirabe Airport,Antsirabe,ATJ,-19.83922148,47.06371307
Bekily Airport,Bekily,OVA,-24.23569475,45.30452728
Ust-Tsylma Airport,Ust-Tsylma,UTS,65.43729401,52.20033646
Gorno-Altaysk Airport,Gorno-Altaysk,RGK,51.96670151,85.83329773
Fond du Lac County Airport,Fond du Lac,FLD,43.77119827,-88.48840332
Waupaca Municipal Airport,Waupaca,\N,44.33330154,-89.01979828
Stevens Point Municipal Airport,Stevens Point,STE,44.54520035,-89.53029633
Mys Shmidta Airport,Mys Shmidta,\N,68.86830139,-179.3730011
Moma Airport,Honuu,MQJ,66.450861,143.261551
Luce County Airport,Newberry,\N,46.31119919,-85.45729828
Peenemünde Airport,Peenemunde,PEF,54.15777969,13.77444363
Góraszka Airport,Goraszka,\N,52.18444061,21.28111076
Nusawiru Airport,Nusawiru,CJN,-7.719895,108.488995
Galion Municipal Airport,Galion,GQQ,40.7533989,-82.72380066
Tiputini Airport,Tiputini,TPN,-0.776111007,-75.52639771
Rio Amazonas Airport,Pastaza,PTZ,-1.505239964,-78.06269836
Clarksville–Montgomery County Regional Airport,Clarksville,CKV,36.62189865,-87.41500092
Lompoc Airport,Lompoc,LPC,34.66559982,-120.4680023
Chester County G O Carlson Airport,Coatesville,CTH,39.97900009,-75.8655014
Bost Airport,Lashkar Gah,BST,31.55970001,64.36499786
Lankaran International Airport,Lankaran,LLK,38.74639893,48.81800079
Gabala International Airport,Qabala,GBB,40.826667,47.7125
Zaqatala International Airport,Zaqatala,ZTU,41.562222,46.667221
Lake Placid Airport,Lake Placid,LKP,44.26449966,-73.9618988
Typliy Klyuch Airport,Khandyga,KDY,62.78900146,136.8549957
Magan Airport,Yakutsk,GYG,62.103484,129.545288
Qianjiang Wulingshan Airport,Qianjiang,JIQ,29.51333333,108.8311111
Cooma Hospital Helipad,Yuzhno-Kurilsk,\N,-36.242155,149.130147
Lima Allen County Airport,Lima,AOH,40.706902,-84.026703
Sondok Airport,Hamhung,DSO,39.745201,127.473999
Malcolm McKinnon Airport,Brunswick,SSI,31.15180016,-81.39129639
Beaver County Airport,Beaver Falls,BFP,40.77249908,-80.3914032
Georgetown County Airport,Georgetown,GGE,33.31169891,-79.31960297
Hardwick Field,Cleveland,HDI,35.2201004,-84.83239746
Renton Municipal Airport,Renton,RNT,47.49309921,-122.2160034
Brackett Field,La Verne,POC,34.09159851,-117.7819977
Cross City Airport,Cross City,CTY,29.63549995,-83.10479736
Oconee County Regional Airport,Clemson,CEU,34.6719017,-82.8864975
Beech Factory Airport,Wichita,BEC,37.69449997,-97.21499634
Tabing Airport,Padang,\N,-0.874989,100.351997
Tom B. David Field,Calhoun,\N,34.45539856,-84.93920135
Habersham County Airport,Cornelia,\N,34.49990082,-83.55670166
Georgetown Municipal Airport,Georgetown,\N,30.67880058,-97.67939758
Old Rhinebeck Airport,Rhinebeck,\N,41.9715004,-73.86289978
Duxford Aerodrome,Duxford,QFO,52.090801,0.131944
Sidney Municipal-Lloyd W Carr Field,Sidney,SNY,41.10129929,-102.9850006
Newnan Hospital Heliport,Bengassi,\N,33.38090134,-84.8010025
Great Keppel Is Airport,Great Keppel Island,GKL,-23.18330002,150.9420013
Roper Bar Airport,Roper Bar,RPB,-14.734814,134.525485
Mount Garnet Airport,Mount Garnet,\N,-17.70000076,145.1499939
Innisfail Airport,Innisfail,IFL,-17.55940056,146.0119934
Kalaeloa Airport,Kapolei,JRF,21.3074,-158.070009
Bamiyan Airport,Bamyan,BIN,34.81700134,67.81700134
Changbaishan Airport,Baishan,NBS,42.066944,127.602222
Orang Airport,Chongjin,RGO,41.428538,129.647555
Moomba Airport,Moomba,MOO,-28.09939957,140.1970062
Lublin Airport,Lublin,LUZ,51.240278,22.713611
Iosco County Airport,East Tawas,ECA,44.312801,-83.422302
Madison County Executive Airport-Tom Sharp Jr Field,Huntsville,\N,34.8614006,-86.55750275
Leesburg Executive Airport,Leesburg,\N,39.077999,-77.557503
Anoka County-Blaine (Janes Field) Airport,Anoka,\N,45.145,-93.211401
Robinson Crusoe Airport,San Juan Bautista,\N,-33.66500092,-78.92970276
Villa Airport,Maamigili,VAM,3.470555556,72.83583333
Lingling Airport,Yongzhou,LLF,26.338661,111.610043
Lošinj Island Airport,Mali Losinj,LSZ,44.56579971,14.39309978
Onslow Airport,Onslow,ONS,-21.66830063,115.112999
Theodore Airport,Theodore,TDR,-24.99329948,150.0930023
Williamson Sodus Airport,Williamson,\N,43.234699,-77.121
Fairoaks Airport,Fairoaks,\N,51.34809875,-0.558888972
Boulder Municipal Airport,Boulder,WBU,40.03939819,-105.2259979
Neustadt-Glewe Airport,Neustadt-Glewe,\N,53.35972214,11.61527824
Goetsenhoven Air Base,GOETSENHOVEN,\N,50.78170013,4.957779884
Tutow Airport,Wildenrath,\N,53.92194366,13.21888924
Bremgarten Airport,Bremgarten,\N,47.90277863,7.617777824
Bitburg Airport,Birburg,BBJ,49.945278,6.565
Palo Alto Airport of Santa Clara County,Palo Alto,PAO,37.46110153,-122.1149979
Ust-Nera Airport,Ust-Nera,USR,64.55000305,143.1150055
Letiště Vysoké Mýto,Vysoke Myto,\N,49.926899,16.185801
Spa (la Sauvenière) Airfield,Spa,\N,50.482498,5.9103
Falcon Field,Mesa,MSC,33.46080017,-111.7279968
Coolidge Municipal Airport,Cooldige,\N,32.93590164,-111.427002
Cottonwood Airport,Cottonwood,\N,34.72999954,-112.0350037
Namur-Suarlée Airfield,Namur,\N,50.487999,4.76892
Kiewit Airfield Hasselt,Hasselt,\N,50.970001,5.37507
Ak-Chin Regional Airport,Phoenix,\N,32.990806,-111.918528
Wickenburg Municipal Airport,Wickenburg,\N,33.96889877,-112.7990036
Yangzhou Taizhou Airport,Yangzhou,YTY,32.5634,119.7198
Oakland County International Airport,Pontiac,PTK,42.66550064,-83.42009735
Kissidougou Airport,Kissidougou,KSI,9.160559654,-10.12440014
Dillant Hopkins Airport,Keene,EEN,42.89839935,-72.27079773
Tianshui Maijishan Airport,Tianshui,THQ,34.55939865,105.8600006
Kawama Airport,Kawama,VRO,23.12400055,-81.3015976
Kooddoo Airport,Kooddoo,GKK,0.7324,73.4336
Glasgow Industrial Airport,Glasgow,\N,48.42110062,-106.5279999
Rochester Airport,Rochester,RCS,51.35189819,0.503332973
Termas de Río Hondo international Airport,Rio Hondo,RHD,-27.4966,-64.93595
Keetmanshoop Airport,Keetmanshoop,KMP,-26.53980064,18.1114006
Kangding Airport,Kangding,KGT,30.1575,101.734722
Velikiy Ustyug Airport,Veliky Ustyug,VUS,60.78829956,46.25999832
Iowa City Municipal Airport,Iowa City,IOW,41.6391983,-91.54650116
Turpan Jiaohe Airport,Turpan,TLQ,43.0308,89.0987
Lorenzo Airport,Morro de Sao Paulo,\N,-13.38944435,-38.90999985
Windom Municipal Airport,Windom,\N,43.91339874,-95.10939789
Longview Ranch Airport,Longview,\N,44.6617012,-119.6520004
Rothera Research Station,Rothera Research Station,\N,-67.5675,-68.12740278
Sortavala Airport,Sortavala,\N,61.73609924,30.67359924
